# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
22700 0.0226505 1.35617
22800 0.0227505 1.39497
22900 0.0228505 1.36347
23000 0.0229505 1.39333
23100 0.0230505 1.345
23200 0.0231505 1.32033
23300 0.0232505 1.33952
23400 0.0233505 1.36193
23500 0.0234505 1.36423
23600 0.0235505 1.36989
23700 0.0236505 1.37553
23800 0.0237505 1.35153
23900 0.0238505 1.37325
24000 0.0239505 1.4035
24100 0.0240505 1.44159
24200 0.0241505 1.42712
24300 0.0242505 1.45066
24400 0.0243505 1.38591
24500 0.0244505 1.33872
24600 0.0245505 1.32756
24700 0.0246505 1.30732
24800 0.0247505 1.28537
24900 0.0248505 1.37609
25000 0.0249505 1.41794
25100 0.0250505 1.49515
25200 0.0251505 1.55398
25300 0.0252505 1.47648
25400 0.0253505 1.45217
25500 0.0254505 1.45754
25600 0.0255505 1.41017
25700 0.0256505 1.32912
25800 0.0257505 1.36177
25900 0.0258505 1.42815
26000 0.0259505 1.41587
26100 0.0260505 1.44116
26200 0.0261505 1.46167
26300 0.0262505 1.54546
26400 0.0263505 1.60165
26500 0.0264505 1.60827
26600 0.0265505 1.54016
26700 0.0266505 1.5514
26800 0.0267505 1.48548
26900 0.0268505 1.44361
27000 0.0269505 1.37832
27100 0.0270505 1.43062
27200 0.0271505 1.4435
27300 0.0272505 1.53788
27400 0.0273505 1.55944
27500 0.0274505 1.58132
27600 0.0275505 1.62567
27700 0.0276505 1.70895
27800 0.0277505 1.69779
27900 0.0278505 1.57631
28000 0.0279505 1.49304
28100 0.0280505 1.40326
28200 0.0281505 1.42867
28300 0.0282505 1.45161
28400 0.0283505 1.49441
28500 0.0284505 1.59096
28600 0.0285505 1.60667
28700 0.0286505 1.63492
28800 0.0287505 1.69685
28900 0.0288505 1.66364
29000 0.0289505 1.62769
29100 0.0290505 1.60495
29200 0.0291505 1.59028
29300 0.0292505 1.51681
29400 0.0293505 1.51653
29500 0.0294505 1.51524
29600 0.0295505 1.54562
29700 0.0296505 1.53771
29800 0.0297505 1.63055
29900 0.0298505 1.73673
30000 0.0299505 1.73734
30100 0.0300505 1.75774
30200 0.0301505 1.79602
30300 0.0302505 1.6519
30400 0.0303505 1.66806
30500 0.0304505 1.63299
30600 0.0305505 1.58585
30700 0.0306505 1.54281
30800 0.0307505 1.6243
30900 0.0308505 1.65293
31000 0.0309505 1.66951
31100 0.0310505 1.76645
31200 0.0311505 1.80989
31300 0.0312505 1.79436
31400 0.0313505 1.77622
31500 0.0314505 1.73516
31600 0.0315505 1.70086
31700 0.0316505 1.6895
31800 0.0317505 1.59739
31900 0.0318505 1.6336
32000 0.0319505 1.65293
32100 0.0320505 1.68065
32200 0.0321505 1.76863
32300 0.0322505 1.76455
32400 0.0323505 1.77183
32500 0.0324505 1.83123
32600 0.0325505 1.82741
32700 0.0326505 1.80842
32800 0.0327505 1.78603
32900 0.0328505 1.75604
33000 0.0329505 1.75804
33100 0.0330505 1.74648
33200 0.0331505 1.70004
33300 0.0332505 1.71541
33400 0.0333505 1.75616
33500 0.0334505 1.81958
33600 0.0335505 1.73841
33700 0.0336505 1.84351
33800 0.0337505 1.85744
33900 0.0338505 1.92432
34000 0.0339505 1.89751
34100 0.0340505 1.86497
34200 0.0341505 1.73406
34300 0.0342505 1.6701
34400 0.0343505 1.75541
34500 0.0344505 1.77357
34600 0.0345505 1.78793
34700 0.0346505 1.81488
34800 0.0347505 1.93335
34900 0.0348505 1.93824
35000 0.0349505 2.03138
35100 0.0350505 1.95085
35200 0.0351505 1.98108
35300 0.0352505 1.9882
35400 0.0353505 1.87037
35500 0.0354505 1.79616
35600 0.0355505 1.7794
35700 0.0356505 1.78431
35800 0.0357505 1.78052
35900 0.0358505 1.89495
36000 0.0359505 1.88694
36100 0.0360505 1.9284
36200 0.0361505 2.0665
36300 0.0362505 2.02576
36400 0.0363505 2.03223
36500 0.0364505 2.02294
36600 0.0365505 1.92549
36700 0.0366505 1.84317
36800 0.0367505 1.86076
36900 0.0368505 1.85324
37000 0.0369505 1.88283
37100 0.0370505 1.91366
37200 0.0371505 2.0214
37300 0.0372505 2.09446
37400 0.0373505 2.17686
37500 0.0374505 2.1128
37600 0.0375505 2.05316
37700 0.0376505 2.04616
37800 0.0377505 1.93375
37900 0.0378505 1.91667
38000 0.0379505 1.92057
38100 0.0380505 1.96744
38200 0.0381505 1.93353
38300 0.0382505 1.9897
38400 0.0383505 2.04105
38500 0.0384505 2.06016
38600 0.0385505 2.13568
38700 0.0386505 2.10854
38800 0.0387505 2.02392
38900 0.0388505 2.00783
39000 0.0389505 2.0211
39100 0.0390505 1.99312
39200 0.0391505 1.97913
39300 0.0392505 1.99953
39400 0.0393505 2.00378
39500 0.0394505 2.01569
39600 0.0395505 2.04057
39700 0.0396505 2.06888
39800 0.0397505 2.12155
39900 0.0398505 2.12352
40000 0.0399505 2.14513
40100 0.0400505 2.1339
40200 0.0401505 2.03669
40300 0.0402505 2.04869
40400 0.0403505 2.02771
40500 0.0404505 2.03741
40600 0.0405505 2.05291
40700 0.0406505 2.1323
40800 0.0407505 2.10102
40900 0.0408505 2.11378
41000 0.0409505 2.15701
41100 0.0410505 2.2271
41200 0.0411505 2.23967
41300 0.0412505 2.26376
41400 0.0413505 2.21952
41500 0.0414505 2.12291
41600 0.0415505 2.09403
41700 0.0416505 2.10675
41800 0.0417505 2.11621
41900 0.0418505 2.15334
42000 0.0419505 2.1564
42100 0.0420505 2.22001
42200 0.0421505 2.25472
42300 0.0422505 2.30319
42400 0.0423505 2.30389
42500 0.0424505 2.33039
42600 0.0425505 2.24346
42700 0.0426505 2.15019
42800 0.0427505 2.16458
42900 0.0428505 2.17446
43000 0.0429505 2.22862
43100 0.0430505 2.21393
43200 0.0431505 2.19506
43300 0.0432505 2.28566
43400 0.0433505 2.29588
43500 0.0434505 2.32416
43600 0.0435505 2.39151
43700 0.0436505 2.37137
43800 0.0437505 2.33132
43900 0.0438505 2.34809
44000 0.0439505 2.20714
44100 0.0440505 2.22773
44200 0.0441505 2.16785
44300 0.0442505 2.21743
44400 0.0443505 2.26999
44500 0.0444505 2.29786
44600 0.0445505 2.3015
44700 0.0446505 2.35431
44800 0.0447505 2.42408
44900 0.0448505 2.4235
45000 0.0449505 2.38865
45100 0.0450505 2.35898
45200 0.0451505 2.27881
45300 0.0452505 2.27354
45400 0.0453505 2.30375
45500 0.0454505 2.29326
45600 0.0455505 2.29755
45700 0.0456505 2.33668
45800 0.0457505 2.29634
45900 0.0458505 2.39919
46000 0.0459505 2.46534
46100 0.0460505 2.52013
46200 0.0461505 2.45927
46300 0.0462505 2.40052
46400 0.0463505 2.3073
46500 0.0464505 2.33088
46600 0.0465505 2.39158
46700 0.0466505 2.39162
46800 0.0467505 2.40148
46900 0.0468505 2.41167
47000 0.0469505 2.44053
47100 0.0470505 2.45788
47200 0.0471505 2.40146
47300 0.0472505 2.4881
47400 0.0473505 2.55985
47500 0.0474505 2.47144
47600 0.0475505 2.42205
47700 0.0476505 2.37159
47800 0.0477505 2.33488
47900 0.0478505 2.41912
48000 0.0479505 2.47463
48100 0.0480505 2.50544
48200 0.0481505 2.46885
48300 0.0482505 2.55867
48400 0.0483505 2.57134
48500 0.0484505 2.53722
48600 0.0485505 2.53526
48700 0.0486505 2.5847
48800 0.0487505 2.60907
48900 0.0488505 2.47762
49000 0.0489505 2.55499
49100 0.0490505 2.49493
49200 0.0491505 2.52585
